entry_time,exit_time,direction,reason,pnl_r,duration_h,symbol,periodo,config
2023-02-24 08:00:00+00:00,2023-02-24 13:00:00+00:00,long,stop,-1.0813,5,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-02-28 14:00:00+00:00,2023-02-28 21:00:00+00:00,long,stop,-1.0967,7,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-03-07 10:00:00+00:00,2023-03-07 16:00:00+00:00,short,stop,2.8582,6,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-03-16 15:00:00+00:00,2023-03-16 20:00:00+00:00,long,stop,-0.0551,5,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-03-19 15:00:00+00:00,2023-03-19 20:00:00+00:00,long,stop,-0.0614,5,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-03-23 14:00:00+00:00,2023-03-24 10:00:00+00:00,long,timeout,-0.3104,20,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-04-02 09:00:00+00:00,2023-04-02 12:00:00+00:00,long,stop,-1.1458,3,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-04-03 10:00:00+00:00,2023-04-03 14:00:00+00:00,long,stop,-0.0979,4,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-04-12 15:00:00+00:00,2023-04-13 11:00:00+00:00,long,timeout,2.8856,20,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-04-23 15:00:00+00:00,2023-04-23 21:00:00+00:00,short,stop,-0.097,6,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-04-29 07:00:00+00:00,2023-04-29 17:00:00+00:00,long,stop,-0.1095,10,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-05-03 14:00:00+00:00,2023-05-03 16:00:00+00:00,short,stop,-1.103,2,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-05-07 14:00:00+00:00,2023-05-07 16:00:00+00:00,long,stop,-1.085,2,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-05-17 07:00:00+00:00,2023-05-17 17:00:00+00:00,short,stop,-0.1149,10,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-05-18 15:00:00+00:00,2023-05-18 18:00:00+00:00,short,stop,1.5457,3,ETHUSDT,2023,V3-A (1R/2R/1R)
2023-05-21 08:00:00+00:00,2023-05-21 14:00:00+00:00,short,stop,-0.2017,6,ETHUSDT,2023,V3-A (1R/2R/1R)
